Route_ID,Origin_State,Origin_City,Destination_State,Destination_City,Distance_km,Avg_Transit_Days,Toll_Charges_INR,Preferred_Vehicle,Highway_Route,Active,Carrier_ID,Avg_Fuel_Cost_INR,Last_Updated,SLA_Days,Risk_Level
RTE002852,Karnataka,Belagavi,Telangana,Khammam,2955,1,4416.89,Light Commercial Vehicle,FALSE,TRUE,CAR010,22159.2,2021-07-28 00:00:00,9,High
RTE002853,West Bengal,Howrah,West Bengal,Durgapur,2511,3,5622.81,3-Wheeler,FALSE,TRUE,CAR003,10091.91,2021-03-25 00:00:00,2,Low
RTE002854,Karnataka,Hubli,Uttar Pradesh,Meerut,623,13,7937.14,Heavy Truck,FALSE,FALSE,CAR010,2619.21,2024-04-22 00:00:00,1,Low
RTE002855,Uttarakhand,Rishikesh,Delhi,Gurugram,2040,7,5584.23,Pickup Van,TRUE,TRUE,CAR012,9365.48,2021-10-02 00:00:00,8,High
RTE002856,Rajasthan,Jaipur,Madhya Pradesh,Jabalpur,1269,4,4035.23,2-Wheeler,FALSE,FALSE,CAR015,5410.56,2021-11-18 00:00:00,10,Critical
RTE002857,Delhi,New Delhi,Jharkhand,Ranchi,1807,13,3202.72,Light Commercial Vehicle,FALSE,TRUE,CAR001,12003.26,2024-04-12 00:00:00,9,Critical
RTE002858,Bihar,Patna,Karnataka,Mangaluru,1581,7,2946.84,3-Wheeler,TRUE,FALSE,CAR007,7191.4,2024-04-03 00:00:00,2,High
RTE002859,West Bengal,Asansol,Jharkhand,Ranchi,2083,12,2387.82,Container Truck,TRUE,TRUE,CAR003,13108.75,2021-06-13 00:00:00,7,Critical
RTE002860,Goa,Margao,Jharkhand,Deoghar,827,12,,3-Wheeler,FALSE,FALSE,CAR004,6011.89,2024-01-05 00:00:00,5,Medium
RTE002861,Maharashtra,Nagpur,Maharashtra,Mumbai,1938,10,2360.37,Heavy Truck,TRUE,FALSE,CAR010,8225.28,2021-05-12 00:00:00,5,High
RTE002862,Goa,Ponda,Bihar,Gaya,2778,6,4120.67,3-Wheeler,TRUE,FALSE,CAR013,12401,2022-07-15 00:00:00,10,High
RTE002863,Gujarat,Surat,Himachal Pradesh,Solan,3998,12,498.51,Container Truck,FALSE,FALSE,CAR001,23726.98,2022-07-25 00:00:00,3,Critical
RTE002864,Delhi,Noida,Delhi,Noida,611,9,908.4,Container Truck,TRUE,FALSE,CAR008,2846.02,2022-02-07 00:00:00,6,High
RTE002865,Assam,Silchar,Kerala,Kochi,1345,9,,Heavy Truck,FALSE,TRUE,CAR010,7267.49,2022-07-03 00:00:00,5,High
RTE002866,Punjab,Amritsar,Uttar Pradesh,Varanasi,3377,5,5587.18,Light Commercial Vehicle,TRUE,FALSE,CAR015,22346.59,2023-01-23 00:00:00,7,Critical
RTE002867,Karnataka,Hubli,Uttar Pradesh,Kanpur,619,4,4103.81,Tempo,FALSE,TRUE,CAR011,4737.08,2023-07-29 00:00:00,3,Critical
RTE002868,West Bengal,Asansol,Assam,Silchar,267,5,,Medium Truck,FALSE,TRUE,CAR014,1326.47,2024-09-26 00:00:00,10,Critical
RTE002869,Himachal Pradesh,Mandi,Tamil Nadu,Chennai,778,8,3583.35,3-Wheeler,TRUE,FALSE,CAR008,6089.29,2023-01-16 00:00:00,8,Low
RTE002870,Himachal Pradesh,Dharamshala,Gujarat,Rajkot,190,4,1189.28,Mini Truck,FALSE,TRUE,CAR008,1428.75,2023-05-06 00:00:00,4,High
RTE002871,Himachal Pradesh,Dharamshala,Bihar,Bhagalpur,3661,12,2559.75,Container Truck,FALSE,FALSE,CAR003,21333.94,2021-06-15 00:00:00,1,Medium
RTE002872,Karnataka,Belagavi,West Bengal,Siliguri,1777,1,1755.51,Mini Truck,TRUE,FALSE,CAR002,8881.23,2023-08-18 00:00:00,3,Medium
RTE002873,Punjab,Patiala,West Bengal,Kolkata,3060,12,7014.63,Pickup Van,TRUE,TRUE,CAR001,18842.2,2023-01-11 00:00:00,5,Medium
RTE002874,Odisha,Cuttack,Uttar Pradesh,Lucknow,3515,13,7140.28,Pickup Van,Y,TRUE,CAR003,17187.19,2021-04-04 00:00:00,2,Medium
RTE002875,Haryana,Rohtak,Uttar Pradesh,Agra,2822,5,3788.99,3-Wheeler,FALSE,FALSE,CAR009,21368.41,2023-12-22 00:00:00,8,Critical
RTE002876,Himachal Pradesh,Shimla,West Bengal,Durgapur,3758,9,7411.09,Light Commercial Vehicle,TRUE,FALSE,CAR008,15706.43,2022-09-02 00:00:00,1,Critical
RTE002877,Goa,Mapusa,Gujarat,Gandhinagar,304,3,7950.23,3-Wheeler,TRUE,TRUE,CAR003,2182.06,2023-03-11 00:00:00,2,Medium
RTE002878,Telangana,Warangal,Goa,Mapusa,1254,10,6031.25,2-Wheeler,TRUE,TRUE,CAR003,6519.61,2023-03-19 00:00:00,8,High
RTE002879,Uttar Pradesh,Agra,Telangana,Karimnagar,3740,5,3423.86,Light Commercial Vehicle,FALSE,FALSE,CAR014,26697.8,2022-11-26 00:00:00,3,Low
RTE002880,Kerala,Thiruvananthapuram,Telangana,Warangal,TBD,2,2887.73,Pickup Van,FALSE,0,CAR011,654.52,2024-05-31 00:00:00,9,High
RTE002881,Delhi,Noida,Gujarat,Vadodara,2054,7,4203.82,Pickup Van,TRUE,FALSE,CAR002,12907.27,2023-05-27 00:00:00,4,Low
RTE002882,Uttar Pradesh,Lucknow,Karnataka,Mysuru,3781,12,4962.09,Container Truck,TRUE,TRUE,CAR015,,2024-10-23 00:00:00,2,High
RTE002883,Madhya Pradesh,Indore,Rajasthan,Kota,2804,11,4696.53,Heavy Truck,TRUE,FALSE,CAR007,11630.66,2022-12-11 00:00:00,2,Medium
RTE002884,Telangana,Warangal,Punjab,Bathinda,463,9,,Light Commercial Vehicle,TRUE,TRUE,CAR009,1989.27,2024-06-10 00:00:00,8,High
RTE002885,Maharashtra,Nagpur,Rajasthan,Jodhpur,N/A,11,4204.34,Medium Truck,FALSE,TRUE,CAR010,15523.19,2024-10-25 00:00:00,1,Medium
RTE002886,Punjab,Bathinda,Kerala,Kochi,544,14,455.02,Refrigerated Truck,TRUE,FALSE,CAR008,2323.85,2022-12-23 00:00:00,7,Critical
RTE002887,Assam,Jorhat,Gujarat,Surat,TBD,8,2517.66,Light Commercial Vehicle,FALSE,TRUE,CAR004,14916.87,2024-03-16 00:00:00,8,High
RTE002888,Uttar Pradesh,Lucknow,Odisha,Bhubaneswar,3771,8,5083.1,Tempo,FALSE,TRUE,CAR014,18559.6,2023-05-24 00:00:00,1,Medium
RTE002889,Gujarat,Ahmedabad,Kerala,Thiruvananthapuram,341,12,3851.58,Mini Truck,FALSE,FALSE,CAR001,2011.38,2021-12-23 00:00:00,4,Medium
RTE002890,Uttar Pradesh,Lucknow,Goa,Mapusa,1467,13,4349.74,3-Wheeler,FALSE,TRUE,CAR008,7720.81,2021-12-11 00:00:00,2,Low
RTE002891,West Bengal,Siliguri,Uttarakhand,Haridwar,3678,3,7908.21,2-Wheeler,TRUE,FALSE,CAR006,18933.9,2023-12-16 00:00:00,3,High
RTE002892,Goa,Vasco,West Bengal,Howrah,2696,3,6209.5,Mini Truck,FALSE,FALSE,CAR005,13023.64,2021-02-12 00:00:00,9,Medium
RTE002893,Gujarat,Vadodara,West Bengal,Siliguri,273,1,4782.93,Mini Truck,FALSE,TRUE,CAR010,1235.31,2024-03-26 00:00:00,9,High
RTE002894,West Bengal,Siliguri,Telangana,Warangal,1945,1,4587.03,2-Wheeler,TRUE,TRUE,CAR002,8597.36,2021-09-06 00:00:00,5,Medium
RTE002895,Bihar,Gaya,Karnataka,Hubli,2762,12,3457.13,Heavy Truck,TRUE,FALSE,CAR003,19910.63,2022-01-06 00:00:00,7,Low
RTE002896,Karnataka,Mysuru,Assam,Guwahati,2373,3,5415.78,Mini Truck,TRUE,FALSE,CAR007,18047.08,2023-05-13 00:00:00,1,Critical
RTE002897,Rajasthan,Ajmer,Himachal Pradesh,Dharamshala,2247,11,6816.73,Pickup Van,TRUE,FALSE,CAR011,17173.77,2022-02-23 00:00:00,3,Medium
RTE002898,Uttarakhand,Dehradun,Delhi,Gurugram,678,5,1153.31,2-Wheeler,TRUE,FALSE,CAR007,4115.08,2023-06-13 00:00:00,5,High
RTE002899,Jharkhand,Deoghar,Uttarakhand,Rishikesh,2065,6,3465.41,2-Wheeler,FALSE,TRUE,CAR006,8631.97,2021-06-03 00:00:00,3,Critical
RTE002900,Delhi,Rohini,Tamil Nadu,Coimbatore,1442,4,789.43,Heavy Truck,TRUE,TRUE,CAR004,6580.01,2022-04-13 00:00:00,3,Critical
RTE002901,Maharashtra,Nashik,Uttarakhand,Rishikesh,1809,3,3363.84,Medium Truck,TRUE,FALSE,CAR002,7581.76,2023-02-13 00:00:00,9,High
RTE002902,Haryana,Gurugram,Maharashtra,Mumbai,1867,7,1582.59,3-Wheeler,TRUE,TRUE,CAR001,12381.14,2021-05-11 00:00:00,9,High
RTE002903,Jharkhand,Dhanbad,Kerala,Kannur,2705,11,4514.51,Light Commercial Vehicle,TRUE,FALSE,CAR013,20661.04,2021-10-25 00:00:00,2,Critical
RTE002904,Delhi,Dwarka,Telangana,Karimnagar,534,10,2223.4,Pickup Van,TRUE,TRUE,CAR002,3746.09,2022-01-11 00:00:00,9,High
RTE002905,Punjab,Ludhiana,Himachal Pradesh,Mandi,3390,7,5961.02,Tempo,FALSE,TRUE,CAR003,18543.38,2022-02-19 00:00:00,6,Critical
RTE002906,Delhi,Noida,Himachal Pradesh,Manali,2665,6,991.07,Mini Truck,FALSE,FALSE,CAR006,12551.94,2021-01-08 00:00:00,5,Critical
RTE002907,Bihar,Darbhanga,Goa,Margao,3353,3,399.61,Tempo,TRUE,TRUE,CAR009,24914.19,2021-05-29 00:00:00,10,High
RTE002908,Tamil Nadu,Salem,Madhya Pradesh,Indore,1313,8,2867.53,3-Wheeler,TRUE,TRUE,CAR003,7417.19,2024-08-24 00:00:00,7,High
RTE002909,Uttar Pradesh,Kanpur,West Bengal,Howrah,2116,9,3717.5,Refrigerated Truck,TRUE,FALSE,CAR003,11542.81,2023-11-12 00:00:00,10,Low
RTE002910,Jharkhand,Dhanbad,Bihar,Bhagalpur,2553,4,5745.78,Mini Truck,TRUE,TRUE,CAR003,,2024-11-12 00:00:00,3,High
RTE002911,Himachal Pradesh,Dharamshala,West Bengal,Siliguri,1853,3,4871.73,Light Commercial Vehicle,FALSE,FALSE,CAR013,9406.32,2022-10-12 00:00:00,9,Critical
RTE002912,Punjab,Jalandhar,Goa,Margao,1666,7,,Pickup Van,TRUE,TRUE,CAR004,12020.75,2023-10-11 00:00:00,10,Medium
RTE002913,Bihar,Darbhanga,Haryana,Faridabad,3115,12,286.81,3-Wheeler,FALSE,TRUE,CAR008,17779.81,2022-01-16 00:00:00,8,Medium
RTE002914,Gujarat,Gandhinagar,Madhya Pradesh,Gwalior,3518,12,2582.97,Container Truck,TRUE,TRUE,CAR012,14995.11,2023-06-13 00:00:00,9,Critical
RTE002915,Rajasthan,Jaipur,West Bengal,Durgapur,1420,14,7665.35,Refrigerated Truck,TRUE,TRUE,CAR014,10327.73,2023-04-15 00:00:00,1,Medium
RTE002916,Uttar Pradesh,Lucknow,Goa,Ponda,509,3,5469.66,Medium Truck,FALSE,TRUE,CAR004,2875.27,2022-10-17 00:00:00,8,Medium
RTE002917,Tamil Nadu,Trichy,Telangana,Warangal,3854,13,129.83,Light Commercial Vehicle,TRUE,TRUE,CAR009,,2024-10-31 00:00:00,5,Low
RTE002918,Tamil Nadu,Salem,Maharashtra,Nagpur,1855,8,1775.27,Mini Truck,TRUE,TRUE,CAR005,9561.95,2022-10-22 00:00:00,2,Medium
RTE002919,Himachal Pradesh,Mandi,Uttar Pradesh,Kanpur,1531,12,7585.71,Container Truck,FALSE,FALSE,CAR006,10027.57,2021-09-18 00:00:00,10,High
RTE002920,Kerala,Thrissur,Delhi,Dwarka,2076,13,3300.37,2-Wheeler,TRUE,TRUE,CAR013,15708.33,2023-06-05 00:00:00,9,Critical
RTE002921,Tamil Nadu,Salem,Goa,Margao,2944,2,3955.98,Refrigerated Truck,FALSE,TRUE,CAR015,22617.79,2024-01-06 00:00:00,3,Low
RTE002922,Odisha,Cuttack,Maharashtra,Nagpur,1540,4,1190.73,2-Wheeler,TRUE,TRUE,CAR004,9917.47,2022-12-24 00:00:00,8,Low
RTE002923,Bihar,Bhagalpur,West Bengal,Siliguri,3049,9,5723.7,Pickup Van,FALSE,TRUE,CAR011,14398.28,2022-09-20 00:00:00,8,Medium
RTE002924,Uttar Pradesh,Agra,Punjab,Jalandhar,2107,5,3426.94,Heavy Truck,TRUE,FALSE,CAR003,15411.05,2024-04-20 00:00:00,5,Critical
RTE002925,Himachal Pradesh,Solan,Gujarat,Gandhinagar,3025,9,6075.98,Pickup Van,TRUE,FALSE,CAR005,18468.32,2022-04-14 00:00:00,7,Critical
RTE002926,Uttarakhand,Roorkee,West Bengal,Asansol,200,11,3512.36,Medium Truck,TRUE,TRUE,CAR003,1090.31,2021-01-18 00:00:00,2,High
RTE002927,Tamil Nadu,Chennai,Telangana,Khammam,2826,4,2986.86,Mini Truck,FALSE,TRUE,CAR001,12831.08,2024-07-25 00:00:00,6,Low
RTE002928,Bihar,Darbhanga,Uttarakhand,Haridwar,3856,12,5544.92,Mini Truck,TRUE,FALSE,CAR002,20554.34,2023-09-08 00:00:00,4,High
RTE002929,West Bengal,Kolkata,Gujarat,Vadodara,2604,14,5667.22,Medium Truck,FALSE,FALSE,CAR010,18779.29,2021-09-13 00:00:00,8,Low
RTE002930,Kerala,Kochi,Tamil Nadu,Coimbatore,751,14,1269.76,Pickup Van,FALSE,FALSE,CAR010,5688.41,2023-09-04 00:00:00,4,Low
RTE002931,West Bengal,Siliguri,Telangana,Nizamabad,3819,10,1112.08,Container Truck,TRUE,TRUE,CAR004,22032.84,2023-02-14 00:00:00,4,Critical
RTE002932,Jharkhand,Deoghar,Assam,Dibrugarh,1250,2,1283.92,Refrigerated Truck,TRUE,FALSE,CAR013,,2024-10-01 00:00:00,7,Low
RTE002933,Uttar Pradesh,Agra,West Bengal,Durgapur,2224,12,2719.11,Medium Truck,TRUE,FALSE,CAR007,15801.16,2023-07-22 00:00:00,3,High
RTE002934,Uttar Pradesh,Kanpur,West Bengal,Kolkata,2023,1,78.1,Heavy Truck,TRUE,TRUE,CAR003,14854.62,2023-11-04 00:00:00,8,Medium
RTE002935,Assam,Silchar,Jharkhand,Ranchi,2060,14,,3-Wheeler,TRUE,FALSE,CAR004,9928.19,2021-01-01 00:00:00,10,High
RTE002936,Telangana,Warangal,Assam,Guwahati,1079,8,5660.64,Medium Truck,FALSE,TRUE,CAR014,8382.02,2022-01-21 00:00:00,7,Low
RTE002937,Uttarakhand,Haridwar,Karnataka,Mangaluru,1858,12,7944.16,3-Wheeler,TRUE,FALSE,CAR011,8499.21,2024-01-13 00:00:00,10,Critical
RTE002938,Uttarakhand,Roorkee,Uttar Pradesh,Kanpur,1543,8,6298.65,Heavy Truck,TRUE,FALSE,CAR004,11700.26,2023-05-06 00:00:00,9,Medium
RTE002939,Gujarat,Ahmedabad,Madhya Pradesh,Ujjain,2289,13,4771.7,Light Commercial Vehicle,TRUE,yes,CAR004,,2022-04-12 00:00:00,10,Low
RTE002940,Jharkhand,Deoghar,Gujarat,Vadodara,525,13,7361.64,3-Wheeler,FALSE,TRUE,CAR005,3789.28,2022-03-06 00:00:00,5,Critical
RTE002941,Himachal Pradesh,Manali,Madhya Pradesh,Bhopal,315,3,4750.93,Tempo,TRUE,TRUE,CAR006,2014.43,2024-03-26 00:00:00,1,High
RTE002942,Uttar Pradesh,Varanasi,West Bengal,Asansol,2088,7,2907.35,Mini Truck,FALSE,TRUE,CAR007,15557.97,2022-12-18 00:00:00,8,Medium
RTE002943,Uttar Pradesh,Varanasi,Karnataka,Belagavi,1715,7,4311.18,Medium Truck,FALSE,FALSE,CAR003,7738.18,2022-07-03 00:00:00,1,Low
RTE002944,Goa,Margao,Odisha,Cuttack,1102,8,6426.29,Container Truck,FALSE,TRUE,CAR015,7715.73,2021-03-08 00:00:00,3,Critical
RTE002945,Kerala,Kochi,Kerala,Kannur,628,10,7480.66,3-Wheeler,FALSE,TRUE,CAR006,4066.28,2022-09-17 00:00:00,9,Low
RTE002946,Uttarakhand,Rishikesh,Kerala,Kozhikode,2442,13,983.01,Pickup Van,FALSE,TRUE,CAR002,16085.48,2022-02-10 00:00:00,6,High
RTE002947,Kerala,Kozhikode,Tamil Nadu,Trichy,298,14,6986.96,Mini Truck,TRUE,TRUE,CAR013,2123.86,2022-10-23 00:00:00,5,Medium
RTE002948,West Bengal,Kolkata,Karnataka,Mysuru,2234,11,1492.91,Refrigerated Truck,FALSE,TRUE,CAR008,15731.12,2021-06-05 00:00:00,10,Critical
RTE002949,Uttar Pradesh,Agra,Punjab,Amritsar,158,10,6645.13,Container Truck,TRUE,TRUE,CAR003,982.92,2023-06-11 00:00:00,10,Low
RTE002950,Uttar Pradesh,Kanpur,Assam,Jorhat,3897,7,2042.15,Light Commercial Vehicle,TRUE,TRUE,CAR011,20398.71,2023-08-04 00:00:00,3,Low
RTE002951,Tamil Nadu,Madurai,Bihar,Bhagalpur,2990,4,6759.11,Tempo,FALSE,FALSE,CAR002,21529.49,2022-11-05 00:00:00,9,Medium
RTE002952,Madhya Pradesh,Indore,Punjab,Jalandhar,2336,4,,3-Wheeler,TRUE,FALSE,CAR006,,2023-04-25 00:00:00,8,Critical
RTE002953,Gujarat,Vadodara,Odisha,Rourkela,217,10,508.51,3-Wheeler,FALSE,FALSE,CAR014,1426.21,2021-08-16 00:00:00,9,Critical
RTE002954,Uttar Pradesh,Kanpur,West Bengal,Kolkata,748,11,6990.84,Heavy Truck,TRUE,FALSE,CAR014,4109.62,2022-01-31 00:00:00,3,Medium
RTE002955,Haryana,Faridabad,Assam,Jorhat,577,14,7667.08,Tempo,FALSE,TRUE,CAR006,4118.28,2023-12-09 00:00:00,9,Medium
RTE002956,Assam,Tezpur,Uttar Pradesh,Kanpur,143,13,5237.55,2-Wheeler,FALSE,TRUE,CAR012,619.78,2024-02-16 00:00:00,8,Critical
RTE002957,Uttar Pradesh,Agra,Uttarakhand,Haridwar,636,14,5599.12,Heavy Truck,TRUE,TRUE,CAR015,2645.9,2022-03-26 00:00:00,9,Medium
RTE002958,Telangana,Nizamabad,Uttar Pradesh,Meerut,3119,8,3323.74,Mini Truck,FALSE,TRUE,CAR012,23423.51,2023-03-15 00:00:00,10,Critical
RTE002959,Punjab,Bathinda,Goa,Margao,2596,8,1960.44,2-Wheeler,TRUE,FALSE,CAR012,16653.3,2021-07-02 00:00:00,3,Critical
RTE002960,Delhi,Gurugram,Maharashtra,Pune,3855,11,1940.05,Pickup Van,FALSE,TRUE,CAR005,22895.54,2023-09-01 00:00:00,7,High
RTE002961,West Bengal,Siliguri,Odisha,Sambalpur,1181,3,2278.23,3-Wheeler,FALSE,TRUE,CAR009,8704.26,2021-06-09 00:00:00,4,Low
RTE002962,West Bengal,Durgapur,Gujarat,Gandhinagar,3104,1,3548.98,Medium Truck,TRUE,FALSE,CAR007,16347.07,2023-04-29 00:00:00,6,Medium
RTE002963,Odisha,Rourkela,Himachal Pradesh,Manali,497,11,3842.74,Medium Truck,FALSE,1,CAR006,3142.82,2021-06-13 00:00:00,5,High
RTE002964,Delhi,Noida,Delhi,New Delhi,347,3,4891.77,Heavy Truck,FALSE,FALSE,CAR012,2395.46,2024-10-08 00:00:00,10,Low
RTE002965,Tamil Nadu,Madurai,Telangana,Hyderabad,1046,2,4159.69,3-Wheeler,FALSE,FALSE,CAR012,4527.91,2024-07-19 00:00:00,7,Low
RTE002966,Jharkhand,Bokaro,Uttar Pradesh,Lucknow,1721,12,6516.55,Pickup Van,FALSE,FALSE,CAR009,8611.23,2023-09-25 00:00:00,5,Low
RTE002967,Delhi,Rohini,Assam,Guwahati,1010,9,5268.19,Light Commercial Vehicle,FALSE,FALSE,CAR003,4273.61,2024-01-16 00:00:00,4,High
RTE002968,Punjab,Jalandhar,Madhya Pradesh,Ujjain,2994,1,7931.34,Pickup Van,FALSE,FALSE,CAR014,21569.32,2022-02-19 00:00:00,5,Critical
RTE002969,Tamil Nadu,Madurai,Haryana,Gurugram,1550,10,6930.61,Tempo,FALSE,FALSE,CAR002,9874.29,2023-06-03 00:00:00,9,Medium
RTE002970,Goa,Ponda,Delhi,New Delhi,3462,6,4793.07,Medium Truck,FALSE,TRUE,CAR015,24590.38,2023-02-26 00:00:00,6,High
RTE002971,Uttarakhand,Haldwani,Odisha,Sambalpur,626,6,3627.88,Tempo,TRUE,TRUE,CAR009,3860.68,2024-12-21 00:00:00,9,High
RTE002972,Telangana,Warangal,Maharashtra,Mumbai,1765,4,7683.52,Heavy Truck,FALSE,TRUE,CAR012,13221.34,2022-12-03 00:00:00,9,Critical
RTE002973,Goa,Ponda,Himachal Pradesh,Manali,3915,10,593.22,Light Commercial Vehicle,TRUE,FALSE,CAR014,22927.49,2023-08-10 00:00:00,5,High
RTE002974,Madhya Pradesh,Bhopal,Goa,Vasco,3570,13,2588.4,3-Wheeler,TRUE,FALSE,CAR010,,2023-11-15 00:00:00,9,High
RTE002975,Bihar,Patna,West Bengal,Kolkata,2011,10,1207.13,Mini Truck,FALSE,TRUE,CAR011,15163.07,2024-07-02 00:00:00,6,Low
RTE002976,Himachal Pradesh,Dharamshala,Kerala,Thrissur,3695,2,4066.32,Tempo,FALSE,FALSE,CAR011,24643.37,2022-05-31 00:00:00,7,High
RTE002977,Telangana,Karimnagar,Himachal Pradesh,Solan,1779,11,7538.56,3-Wheeler,FALSE,TRUE,CAR004,13333.91,2023-03-12 00:00:00,5,Low
RTE002978,Odisha,Cuttack,Goa,Mapusa,1518,14,3355.2,Pickup Van,TRUE,FALSE,CAR006,7657.44,2021-08-19 00:00:00,1,High
RTE002979,Telangana,Warangal,Odisha,Cuttack,522,8,4471.01,3-Wheeler,FALSE,TRUE,CAR012,2291.21,2023-05-17 00:00:00,8,Medium
RTE002980,Assam,Tezpur,Bihar,Darbhanga,3737,14,6219.57,2-Wheeler,FALSE,TRUE,CAR009,29853.05,2024-12-24 00:00:00,10,Critical
RTE002981,Karnataka,Hubli,Gujarat,Surat,2793,8,2432.11,Heavy Truck,TRUE,FALSE,CAR008,13573.76,2024-08-07 00:00:00,8,Low
RTE002982,Telangana,Warangal,Tamil Nadu,Chennai,476,11,655.61,Refrigerated Truck,TRUE,FALSE,CAR006,2703.86,2022-03-08 00:00:00,2,Critical
RTE002983,Madhya Pradesh,Gwalior,Karnataka,Mysuru,1789,5,1727.15,Refrigerated Truck,TRUE,FALSE,CAR007,8934.22,2021-06-16 00:00:00,5,High
RTE002984,Assam,Guwahati,Tamil Nadu,Coimbatore,2628,13,5.28,Refrigerated Truck,FALSE,TRUE,CAR011,16035.25,2022-11-27 00:00:00,8,High
RTE002985,Karnataka,Mangaluru,Gujarat,Rajkot,3713,7,1999.76,Heavy Truck,TRUE,TRUE,CAR012,24958.91,2023-09-01 00:00:00,1,Medium
RTE002986,Madhya Pradesh,Indore,Goa,Panaji,1682,6,4011.24,Heavy Truck,TRUE,TRUE,CAR005,8064.46,2021-04-28 00:00:00,9,High
RTE002987,Punjab,Jalandhar,Punjab,Jalandhar,2060,9,1682.96,Medium Truck,TRUE,FALSE,CAR011,13102.32,2022-01-23 00:00:00,1,Low
RTE002988,Telangana,Warangal,Assam,Tezpur,1057,4,6210.91,Heavy Truck,FALSE,FALSE,CAR002,5643.86,2024-09-29 00:00:00,3,Low
RTE002989,Kerala,Kochi,West Bengal,Asansol,569,3,6169.73,Container Truck,TRUE,FALSE,CAR003,3840.24,2022-12-11 00:00:00,2,Low
RTE002990,West Bengal,Siliguri,Telangana,Karimnagar,2208,14,3628.02,Container Truck,TRUE,TRUE,CAR011,8955.05,2022-09-27 00:00:00,1,Medium
RTE002991,Rajasthan,Ajmer,Tamil Nadu,Coimbatore,999,3,2129.8,2-Wheeler,TRUE,FALSE,CAR009,5857.77,2023-08-22 00:00:00,4,Critical
RTE002992,Tamil Nadu,Chennai,Goa,Margao,666,10,3652.67,Tempo,TRUE,FALSE,CAR003,4102.16,2024-03-03 00:00:00,10,Low
RTE002993,Uttar Pradesh,Kanpur,West Bengal,Kolkata,1653,1,5446.95,Light Commercial Vehicle,FALSE,FALSE,CAR003,11556.7,2023-07-08 00:00:00,9,Medium
RTE002994,Karnataka,Mysuru,Odisha,Cuttack,2283,8,2472.19,Pickup Van,TRUE,FALSE,CAR013,12363.76,2023-03-16 00:00:00,3,Low
RTE002995,Assam,Silchar,Bihar,Muzaffarpur,N/A,11,7967.48,Light Commercial Vehicle,FALSE,FALSE,CAR002,7982.1,2021-03-21 00:00:00,2,High
RTE002996,Kerala,Kozhikode,Uttarakhand,Rishikesh,3884,8,4211.66,Light Commercial Vehicle,TRUE,FALSE,CAR006,18526.54,2024-01-08 00:00:00,3,Low
RTE002997,Telangana,Nizamabad,Assam,Jorhat,102,10,510.08,Container Truck,TRUE,FALSE,CAR008,529.71,2021-09-09 00:00:00,2,Medium
RTE002998,Karnataka,Mangaluru,West Bengal,Howrah,3699,6,3727.32,Light Commercial Vehicle,TRUE,FALSE,CAR005,23220.06,2022-04-19 00:00:00,8,Low
RTE002999,Rajasthan,Ajmer,Maharashtra,Pune,2880,14,294.87,Container Truck,TRUE,FALSE,CAR003,18331.46,2022-03-18 00:00:00,1,High
RTE003000,Odisha,Sambalpur,Uttarakhand,Haldwani,539,1,985.83,Heavy Truck,FALSE,FALSE,CAR004,2594.11,2021-01-02 00:00:00,8,High
RTE003001,Assam,Dibrugarh,West Bengal,Asansol,510,14,4218.83,Heavy Truck,TRUE,TRUE,CAR012,3701.96,2022-10-02 00:00:00,5,High
RTE003002,Himachal Pradesh,Manali,Karnataka,Mysuru,3599,5,4020.45,Mini Truck,TRUE,TRUE,CAR009,14508.23,2023-02-16 00:00:00,10,Critical
RTE003003,Bihar,Patna,Kerala,Kochi,1792,2,2503.06,3-Wheeler,FALSE,FALSE,CAR010,10123.12,2024-05-19 00:00:00,4,Critical
RTE003004,Assam,Guwahati,Telangana,Khammam,2163,10,1517.87,Refrigerated Truck,FALSE,FALSE,CAR011,15742.59,2022-11-26 00:00:00,7,High
RTE003005,Jharkhand,Bokaro,Uttar Pradesh,Meerut,3594,6,1001.28,Medium Truck,TRUE,TRUE,CAR008,,2022-02-01 00:00:00,10,High
RTE003006,Haryana,Panipat,Delhi,Rohini,2161,10,4276.95,Refrigerated Truck,FALSE,TRUE,CAR002,10093.66,2023-01-13 00:00:00,1,Medium
RTE003007,Delhi,Rohini,Delhi,Noida,247,3,7191.87,Refrigerated Truck,TRUE,yes,CAR009,1214.42,2023-01-30 00:00:00,4,Medium
RTE003008,Karnataka,Mangaluru,Gujarat,Surat,220,2,419.17,Mini Truck,TRUE,FALSE,CAR012,1189.68,2021-08-27 00:00:00,8,Low
RTE003009,Telangana,Karimnagar,Uttar Pradesh,Lucknow,2812,8,5807.72,3-Wheeler,FALSE,FALSE,CAR010,13916.57,2021-05-23 00:00:00,10,Critical
RTE003010,Goa,Ponda,Punjab,Jalandhar,3099,9,4222.24,Refrigerated Truck,FALSE,TRUE,CAR012,18186.22,2024-12-02 00:00:00,10,Critical
RTE003011,West Bengal,Siliguri,Jharkhand,Ranchi,unknown,9,7701.23,Tempo,FALSE,TRUE,CAR014,15438.8,2021-10-29 00:00:00,10,Critical
RTE003012,Rajasthan,Udaipur,Haryana,Faridabad,3546,14,3201.8,2-Wheeler,TRUE,TRUE,CAR006,27967.34,2023-05-10 00:00:00,9,Low
